388	4984
388	6524
388	7128
388	9751
389	2655
391	8625
391	1333
392	8986
392	9558
393	8520
393	3035
394	2973
394	7989
394	6472
395	5782
395	5875
395	6100
395	6946
396	9414
396	4347
396	2957
396	7711
396	8592
396	4337
397	2311
397	1879
397	5548
398	9525
399	5514
399	7768
400	3040
400	7812
401	4084
401	1560
402	8527
403	1683
403	8642
404	9966
406	8662
406	9377
406	459
407	5769
408	2372
408	8643
409	4598
409	2846
410	2439
410	2266
411	2926
411	1306
411	7632
411	3119
412	494
414	163
414	8023
416	8271
417	189
417	7742
417	5600
418	2573
420	8233
420	5846
421	8664
422	1400
423	8697
423	3659
423	3519
423	4214
423	9644
424	8907
425	3737
425	6893
425	6612
425	5258
425	4264
426	6747
426	8184
429	7657
429	6229
429	747
430	1361
431	7044
432	5717
432	8695
432	670
433	7247
434	6787
435	1874
435	4523
436	2209
436	3587
437	5372
438	2041
439	9476
439	5196
440	784
440	7403
441	5387
441	3334
441	3378
442	3956
442	1874
442	8631
443	4116
443	9317
444	9056
444	1323
444	7820
444	9311
445	830
445	8773
445	6039
446	9017
447	1673
449	6318
450	7422
450	6326
451	3877
452	9161
452	7483
453	8744
454	8639
455	452
455	7865
455	882
456	3415
456	5550
456	7801
457	3101
457	1143
457	1938
457	3381
457	3895
459	5458
459	1220
460	6358
460	7945
461	5847
461	37
462	194
462	4689
463	5584
463	336
464	6143
464	4951
465	980
465	4858
465	3654
465	288
465	4561
465	1050
468	3580
468	5106
468	6169
469	1499
469	4752
469	9776
469	9307
470	6446
470	4809
470	8206
472	7784
472	3043
473	3003
473	3616
474	8985
475	9920
475	8255
476	3280
476	2106
477	2723
478	3101
480	9732
481	9742
481	5910
481	5718
481	1519
481	3469
481	7996
482	5965
482	718
482	9893
482	23
482	4244
482	4427
482	3420
483	3050
483	2687
484	3966
484	4516
486	7531
487	1452
487	4699
487	686
487	25
488	1962
489	6574
489	3815
489	5240
490	5437
490	8019
491	8137
491	4764
492	4885
492	1624
492	316
493	2712
493	89
493	571
494	7068
494	449
494	2350
494	3425
496	917
496	7752
497	6262
497	987
499	2162
500	2135
501	607
503	7216
504	6169
504	5002
504	5438
504	4883
505	8881
506	6196
506	8168
506	1955
507	9676
507	7903
508	5285
508	5930
510	3685
510	848
511	9252
512	8170
512	5217
512	5005
514	8968
514	3694
515	859
515	6376
516	8382
517	9993
517	5363
518	4503
518	2214
521	3456
521	7513
522	3949
522	9848
522	3065
523	1660
523	2972
524	965
524	3890
524	3805
525	744
527	4899
527	6637
527	9024
527	3026
528	4172
528	4736
529	4172
529	5524
529	3786
530	3533
533	4592
533	6946
535	6075
535	5349
536	8193
537	7438
537	1764
537	1974
538	3410
538	9715
539	43
539	5872
540	977
541	6246
541	1154
541	1324
542	5052
542	6474
544	7217
544	6825
545	4528
546	5950
546	9253
547	311
547	8266
548	8779
549	3307
551	7549
552	4070
553	6630
553	3978
554	3380
554	1178
556	2451
557	5435
557	8286
558	694
559	4088
559	8553
559	3722
559	7927
559	2669
560	6133
560	3259
560	5980
561	6941
563	5293
564	6513
564	9786
564	3908
565	4609
565	4355
565	9153
566	1621
566	8997
567	3226
567	3982
567	8716
570	3227
571	2749
571	8586
572	8690
572	8686
572	4642
572	7169
572	275
574	1246
574	6076
574	9329
574	553
577	7469
577	95
577	4713
578	7699
578	3644
578	7301
579	2662
580	8739
580	5223
580	2261
581	4726
581	6516
581	5325
581	5095
582	4027
582	9207
582	4965
583	8487
584	5591
586	7844
586	5735
587	5222
587	6316
588	764
588	5781
588	8300
588	8069
589	2685
589	478
589	9504
589	7698
590	4007
590	429
591	2577
592	1964
592	4297
593	8837
593	7573
594	9685
594	3656
594	1335
594	5569
594	5165
595	2432
596	6498
596	5651
597	3755
597	1271
597	5900
597	2714
598	1170
598	4515
598	8811
599	4441
599	1112
599	1433
599	1637
600	1583
601	8313
603	7323
603	2145
604	3442
604	8877
605	1609
605	5692
606	9919
606	2878
607	7149
608	9
608	6238
609	9750
609	7513
609	9462
609	3271
610	5412
612	6290
613	7717
613	1720
614	8460
614	2645
614	9228
615	5393
615	1187
615	6015
616	9243
616	759
616	3697
617	9852
618	8521
618	4385
618	532
619	9043
619	6026
619	586
620	6659
620	418
621	6083
621	5883
621	7337
622	5017
622	303
622	1717
623	8206
623	2668
623	8487
624	1489
624	4569
624	5438
626	4163
627	5819
628	3765
628	6664
628	7778
628	7500
629	6795
630	5239
630	1198
631	1168
631	8067
631	9054
631	556
633	7931
633	2620
633	6665
633	6775
634	2419
634	1669
634	4392
635	2648
637	2316
638	7206
638	9349
639	7633
639	6726
640	6435
641	4355
641	1613
641	247
641	1822
642	5557
642	8895
642	9423
644	935
644	2379
645	1667
645	2849
645	8212
647	5234
647	1706
647	2274
648	7917
649	706
650	1853
650	346
651	9065
652	2843
652	9344
652	7677
652	1186
653	9434
655	6935
656	1919
656	9898
657	6424
658	6837
659	8182
659	8558
660	9133
660	8980
661	715
662	9728
662	1021
662	1991
662	9405
662	2911
663	9166
664	44
664	3965
665	5010
665	1295
665	1740
665	7110
665	8220
665	7002
666	7319
666	3442
667	5381
667	9750
667	3739
668	134
668	731
669	8741
670	7250
670	4794
670	9334
670	8047
670	1051
671	9740
671	3815
671	3774
672	1289
672	6902
672	4631
672	4034
672	2158
673	8581
674	3639
674	1694
674	5104
675	7539
675	6997
676	3537
676	3726
677	508
677	9102
679	3097
680	750
680	7855
680	6033
680	1238
681	3856
681	5087
682	6639
682	5381
682	6274
682	1731
684	4091
686	5835
686	2283
688	184
688	7547
689	4534
690	5527
690	5682
690	4305
690	783
690	7816
691	7848
692	1434
693	2747
694	7162
695	9719
696	4823
697	7364
697	8492
697	4631
698	6766
698	2752
699	143
699	2881
700	9113
700	3315
700	7499
700	6596
700	5495
700	6119
700	3524
700	6178
701	599
702	5067
702	6809
702	5160
703	1654
703	8060
704	2634
704	758
704	9216
704	8570
704	296
706	3405
706	6350
706	1894
709	5447
710	244
711	6214
712	5386
714	1192
715	2522
716	5085
716	4329
716	6935
716	4194
716	4903
718	2715
718	9149
719	4408
720	6158
720	2100
720	2066
721	8734
722	7473
722	5170
722	4723
723	2515
723	118
723	1177
724	7337
724	537
724	1177
725	1373
725	8714
726	734
727	6363
727	7916
727	1145
727	3810
728	1854
728	2025
729	7958
730	368
730	2111
730	3189
730	6290
731	1058
731	7849
731	3380
732	7327
732	2991
733	535
733	1768
733	2588
734	6511
735	8707
735	9819
736	8188
736	3570
736	2327
736	3392
737	3442
737	5882
737	8077
738	9103
738	8441
738	4657
738	5951
739	7066
740	459
740	6767
741	1423
741	4549
744	3391
744	498
745	6484
745	8156
746	1429
746	9034
746	3459
747	2825
747	7257
747	4029
748	6690
749	8285
750	4871
750	4991
751	5357
751	1573
751	4858
752	3519
752	8008
752	6279
752	2705
753	9611
753	7844
753	1592
753	7840
753	2997
754	7785
754	9456
755	9252
757	8058
757	331
757	2198
758	7651
759	7353
759	1338
760	3972
761	4985
761	3386
761	8733
763	3043
764	8279
765	5692
766	3101
766	2261
767	6402
767	1965
769	6143
769	5703
770	2688
770	2825
770	8676
771	1375
771	7957
772	9824
772	5975
773	9974
774	7829
774	4396
774	2673
774	9231
775	2197
776	2972
776	3889
777	5240
777	9110
777	9152
777	1057
778	1023
778	8023
779	1553
779	8909
779	9019
779	3613
780	211
780	4868
782	9953
782	7565
783	7795
783	9422
784	5288
784	2211
784	5107
784	9132
784	537
785	7713
785	8229
786	4911
786	1476
786	1712
787	8712
787	4583
788	6963
790	1218
791	347
791	225
791	4298
792	3035
792	1201
792	2111
794	8221
794	8468
795	9493
796	7935
796	6315
796	7009
796	2991
797	5100
797	9863
797	9440
798	575
799	6798
799	1237
801	6906
802	6566
802	3752
802	8323
803	3287
803	8
804	2672
805	6039
806	9407
806	5746
806	7188
807	7979
807	8430
808	6172
808	4075
808	1295
809	744
809	9909
809	2729
809	2081
810	8207
810	3477
811	2839
811	1511
811	6745
812	6726
812	6995
813	9208
813	3779
813	8725
813	5717
814	540
814	5934
814	8779
815	1847
816	1562
816	5330
817	3258
818	1040
818	5819
819	6252
819	2812
819	9581
819	4414
819	6445
819	8203
820	497
820	8136
821	7612
821	8877
821	5338
821	3131
823	1263
823	5279
824	2104
824	9631
825	6880
825	462
827	4202
828	1091
828	3131
828	1492
829	9111
829	5266
829	999
830	441
830	7642
831	9547
832	754
833	933
834	1045
834	8406
834	5552
835	6925
835	6446
835	6812
836	1959
836	8878
837	6309
837	8236
837	5838
838	6142
838	9885
838	4133
839	6598
839	4506
839	3149
839	3086
839	4451
839	7156
840	745
843	4988
843	4745
843	1336
846	2214
846	7000
846	4102
846	2567
847	5628
848	1536
848	7208
849	2811
849	6555
849	1081
849	563
850	6914
850	6790
850	3911
851	9187
852	452
852	9110
852	9086
853	2321
853	5494
854	5578
854	8391
855	4188
855	1669
855	2418
855	2612
855	9547
856	3658
857	6011
857	4238
858	1382
858	2336
858	8463
859	8485
859	7639
859	5974
860	5158
860	5251
860	7196
861	7043
861	8813
861	4141
861	9492
862	2356
863	2920
863	8919
864	19
864	8447
864	6624
865	2068
865	1274
865	8997
865	8534
866	612
866	599
866	5151
867	8457
867	5625
867	9603
867	6208
871	6763
872	4352
872	1629
872	5918
873	124
873	1310
874	7690
874	8982
874	4122
875	9125
875	8085
876	6602
876	7413
877	6481
878	2460
878	659
878	1120
878	7439
879	185
879	7392
879	441
880	2719
880	5410
880	4024
880	981
881	1116
882	3405
883	3146
883	8924
883	5834
884	3578
884	2435
884	4
884	6861
885	6747
886	6473
886	9132
887	4028
888	5947
888	5162
888	1105
888	3871
889	8241
889	7193
889	902
891	5067
891	3777
891	5761
892	9799
893	2032
894	1362
896	6719
896	7709
896	389
897	9463
898	5854
898	7465
899	7423
899	2002
899	8520
899	5721
900	8289
900	5444
901	9995
901	2799
903	7662
903	3571
904	5312
905	4367
905	1072
905	4527
905	3291
905	2576
906	7598
906	5002
906	7524
907	8156
907	2667
908	6664
908	7336
908	852
909	8468
911	3461
911	279
912	4988
912	8891
913	1610
913	1318
913	8553
914	9595
915	5535
915	5965
919	5736
919	3833
919	202
919	8246
919	2192
920	2488
921	3553
922	6014
922	1106
922	4317
922	3828
923	9296
923	4636
924	8138
924	7433
924	8558
924	7140
925	5166
926	4814
926	9781
927	3067
927	6817
927	2011
927	5606
927	538
928	2652
929	5400
929	6401
930	895
931	7625
931	3284
931	8285
932	4016
932	1807
933	4887
933	270
934	2098
935	3627
935	5378
936	7172
936	5140
937	3739
937	3499
937	7677
938	3872
938	6489
939	7051
939	5168
941	4640
941	7425
942	2890
943	6302
943	9680
945	34
946	690
946	3209
946	5840
946	2875
946	7411
947	3287
947	4176
948	970
948	5936
948	2672
949	1012
950	3872
951	4003
952	2779
952	1445
952	1963
953	6010
953	9558
954	6512
954	7199
955	2565
955	4745
956	7158
956	8234
957	7523
958	25
958	9186
958	4107
960	7947
960	3364
961	5796
962	6408
962	5362
963	1614
964	5742
964	7203
964	8538
964	3680
965	8565
965	701
966	7496
966	3450
967	5278
968	8483
969	5836
971	5637
971	3617
971	5601
972	9467
972	1537
972	5491
972	9911
972	1614
972	3621
973	6618
974	4245
975	8440
975	6675
975	3357
976	94
976	7366
977	5535
977	7557
977	3850
978	3557
979	3197
980	3623
982	8394
982	3926
982	1502
983	6926
983	3107
984	4007
984	9468
984	9391
984	2901
985	4269
985	2387
987	3692
987	8636
987	7037
989	845
990	7289
991	8985
991	5612
992	3537
992	5789
994	8917
994	1163
995	2644
995	5184
997	3389
997	7299
998	5815
998	717
998	6348
998	9372
998	4577
999	4344
999	1420
1000	245
1000	1188
1002	6948
1003	3463
1003	1847
1003	1562
1003	7048
1004	5773
1005	7364
1005	1698
1005	4382
1006	1510
1006	9778
1007	4126
1008	8576
1008	8652
1009	2341
1011	5125
1011	570
1011	2990
1012	7587
1012	8542
1013	4544
1013	6986
1013	7602
1013	1220
1014	3174
1015	6821
1015	5392
1015	2486
1016	9598
1016	7712
1017	836
1017	9503
1018	114
1018	9500
1019	7724
1021	3496
1021	1678
1021	5588
1021	2358
1022	6804
1024	1632
1024	5506
1025	8007
1025	4361
1026	9954
1026	3973
1026	808
1027	1700
1027	4931
1027	724
1028	2337
1028	8684
1029	8610
1029	9867
1029	1470
1029	651
1032	6931
1032	6643
1035	538
1035	5412
1035	655
1035	5114
1036	5447
1036	2359
1036	9348
1038	4990
1039	8828
1039	4506
1040	2683
1040	2891
1042	1447
1042	4107
1043	4800
1045	2306
1045	13
1045	6296
1045	1555
1045	1182
1046	2511
1046	701
1047	9610
1047	8625
1047	2130
1048	305
1048	4577
1049	5419
1049	9243
1050	4745
1051	2845
1051	9335
1052	876
1054	5880
1054	2565
1055	7404
1056	3396
1056	7158
1056	5333
1057	1100
1057	8283
1057	7195
1057	2269
1058	2089
1058	7413
1058	7145
1059	5712
1060	7025
1060	8244
1064	7854
1064	4981
1064	8576
1065	1691
1065	4685
1065	9374
1065	1145
1066	411
1066	1319
1066	2896
1067	4638
1067	3386
1068	3779
1069	3215
1070	1789
1070	2610
1071	1331
1071	1205
1072	2343
1072	1426
1073	8437
1073	7150
1073	3037
1073	5001
1073	5458
1073	2861
1073	896
1075	9744
1075	6309
1075	8439
1075	1807
1076	7871
1076	3868
1078	3433
1079	7839
1079	4162
1080	5952
1080	8354
1080	4909
1080	3347
1081	7134
1081	6041
1082	1771
1082	4843
1083	1314
1083	8365
1083	2246
1084	4271
1084	2241
1084	2615
1084	7983
1085	8563
1085	771
1085	5989
1086	4319
1086	9280
1088	3206
1088	10
1089	6602
1089	4318
1089	8524
1089	8421
1089	3697
1090	9854
1091	4870
1091	5079
1091	9240
1093	6221
1093	5338
1093	1155
1093	1663
1094	1046
1094	8617
1095	7209
1095	1670
1095	9424
1095	7074
1096	5454
1096	3695
1096	2006
1097	9163
1097	6372
1098	9840
1098	7993
1100	972
1100	3407
1100	7959
1100	1106
1101	5873
1101	3324
1101	6995
1102	8553
1102	1706
1103	4109
1103	1738
1103	8615
1103	9203
1105	5418
1105	8806
1106	753
1106	4777
1107	2205
1107	2829
1108	6979
1108	7431
1108	6786
1108	6521
1109	241
1109	7761
1109	3586
1109	4079
1110	546
1110	9595
1110	3325
1110	5340
1111	4862
1111	1151
1111	1843
1111	5421
1112	3318
1112	6156
1112	5763
1113	5225
1113	7243
1114	8483
1114	371
1114	4276
1114	3567
1115	744
1116	4194
1116	7665
1118	5265
1118	7804
1119	8505
1119	2409
1121	4997
1121	2970
1122	9941
1123	778
1123	3792
1123	5847
1123	6489
1124	5196
1126	9305
1126	6730
1126	8056
1127	2453
1128	7057
1129	8131
1129	5604
1130	416
1130	8492
1131	3599
1131	5899
1131	2168
1131	3521
1131	4114
1131	5412
1132	8754
1133	7774
1133	1895
1133	8612
1135	5878
1135	6350
1135	4145
1135	7428
1135	4245
1135	4089
1137	414
1138	4224
1138	5979
1138	7342
1139	169
1139	5898
1139	6581
1139	2678
1139	2893
1140	2235
1140	2127
1140	822
1142	2811
1143	6015
1145	8542
1145	9664
1145	7739
1149	5218
1149	458
1151	184
1151	848
1152	5763
1152	1530
1152	7786
1152	3076
1153	6648
1155	8344
1155	335
1155	9155
1157	5405
1157	9219
1157	4938
1157	9034
1158	2482
1158	5062
1158	7057
1158	7088
1159	7053
1159	7377
1159	7526
1159	5894
1159	4953
1160	6012
1160	5921
1161	7603
1161	804
1162	1136
1162	2021
1164	8768
1164	6155
1164	1391
1166	3299
1166	8067
1167	6787
1168	710
1171	6688
1172	9958
1172	8069
1174	5072
1175	6367
1175	1796
1175	9467
1176	571
1176	9761
1176	3389
1176	5341
1177	7201
1178	4735
1179	5978
1179	8101
1179	4109
1180	5594
1180	987
1180	3458
1180	5314
1182	5111
1182	7699
1185	8242
1185	7728
1186	4548
1186	1287
1186	1482
1186	1838
1187	2362
1188	5967
1189	1971
1190	430
1191	8999
1191	7793
1192	4903
1192	9630
1193	5444
1193	2305
1193	538
1194	9985
1194	8034
1196	636
1196	2510
1197	7684
1197	6385
1197	8016
1198	4188
1199	4065
1200	433
1200	2747
1201	1443
1201	1767
1201	1314
1202	7449
1203	8890
1203	6711
1204	5282
1204	3363
1204	5315
1205	1137
1206	8154
1207	6742
1208	7784
1209	2193
1211	9435
1211	4085
1212	3207
1212	7146
1212	240
1213	9100
1214	7403
1214	9237
1214	778
1215	5180
1215	6861
1215	7046
1215	9443
1216	668
1217	8311
1217	317
1217	7457
1217	6576
1217	6024
1217	3774
1218	5197
1218	7656
1218	6687
1219	1311
1220	7740
1221	7096
1221	8012
1222	9461
1222	5536
1222	1391
1223	323
1224	5059
1225	9377
1225	206
1226	7014
1226	9287
1227	5105
1228	5003
1228	9661
1228	5698
1229	7147
1229	6730
1229	4663
1230	7290
1230	6292
1231	3586
1231	2478
1231	140
1231	1080
1231	7234
1231	9665
1231	8879
1232	7913
1232	9460
1232	2436
1233	3855
1233	3694
1234	348
1234	1846
1234	1331
1235	7585
1235	6076
1235	5106
1235	6557
1235	3384
1236	6832
1237	8841
1237	6107
1238	8714
1239	3874
1239	1996
1240	8209
1240	4205
1241	2605
1241	9064
1242	9911
1243	44
1243	5392
1244	1062
1244	9378
1244	9099
1245	4569
1245	2219
1245	1279
1246	7893
1248	4599
1248	109
1248	3841
1249	1482
1250	9276
1251	5932
1251	9033
1252	2464
1252	8158
1252	6412
1252	8243
1252	3097
1252	5111
1253	4621
1253	8840
1254	869
1255	1252
1255	8263
1256	533
1256	1213
1257	2714
1257	4830
1258	3923
1259	5158
1260	3510
1260	9222
1261	1532
1262	4435
1262	9265
1263	8268
1263	248
1263	4216
1263	1659
1264	3207
1264	5155
1264	7868
1265	5137
1265	3160
1266	7607
1266	9549
1267	9462
1267	3378
1267	8438
1268	7755
1269	7712
1269	8330
1270	7007
1270	2164
1270	4848
1271	4402
1271	6287
1271	8598
1271	3118
1271	1725
1271	7776
1272	2965
1272	5278
1273	3530
1273	2530
1274	4006
1274	9036
1274	1649
1276	7161
1277	1983
1277	1341
1278	8982
1280	1421
1280	9265
1280	3502
1281	1211
1281	1935
1281	7304
1282	7816
1284	9249
1285	1129
1285	7760
1286	7907
1287	5281
1288	8579
1288	3923
1289	8603
1289	5243
1290	6462
1290	8042
1290	8290
1290	2805
1291	2612
1291	8304
1292	7930
1292	4453
1294	571
1295	9805
1295	8374
1296	3158
1297	5617
1297	3380
1297	7149
1298	1077
1299	9009
1299	5790
1300	4053
1301	8979
1301	2637
1301	1458
1302	5381
1302	7880
1302	6108
1303	2343
1303	778
1304	4453
1304	1179
1304	7670
1305	5042
1306	8368
1307	5161
1307	2454
1308	3090
1308	8305
1308	6233
1309	4965
1309	7397
1309	6567
1309	522
1309	1504
1310	9525
1310	8628
1310	9652
1310	1155
1311	4370
1311	1976
1312	3271
1313	732
1314	7831
1315	6135
1315	3919
1316	3085
1316	2924
1316	6481
1317	4395
1317	4754
1317	5716
1317	3641
1318	3686
1318	5271
1319	3320
1319	7172
1320	4272
1320	913
1321	7572
1321	974
1321	4899
1321	5894
1322	4052
1323	7149
1324	4963
1324	3388
1324	1325
1325	6602
1325	6916
1326	3246
1326	7233
1326	1329
1327	6104
1328	6392
1328	5174
1328	2059
1329	2863
1329	5089
1330	656
1330	1648
1330	9367
1330	737
1330	9214
1331	1052
1332	511
1332	2498
1333	9941
1335	7738
1336	6538
1337	5956
1338	7713
1338	9918
1338	1061
1339	5082
1340	3667
1341	3005
1341	6140
1341	4523
1341	5427
1341	9550
1345	3538
1345	783
1346	6223
1346	172
1347	7329
1347	8107
1348	2489
1349	2354
1350	1697
1350	1044
1350	6036
1350	9200
1351	6859
1351	7266
1352	8078
1353	3186
1354	5881
1354	4013
1355	3496
1355	8728
1355	6122
1355	7741
1356	2023
1356	6844
1356	1465
1357	7918
1357	9266
1357	5315
1357	1835
1357	3617
1358	4686
1359	1398
1359	9441
1359	5852
1360	203
1360	5386
1360	767
1361	6196
1361	6754
1362	2940
1363	4147
1364	4920
1365	902
1365	2417
1365	9657
1365	917
1366	2515
1366	9236
1367	592
1367	4501
1367	3440
1368	6310
1368	7950
1369	4723
1369	2787
1369	7815
1370	7205
1370	8086
1370	6647
1371	893
1371	8634
1372	7455
1373	8832
1373	4160
1374	4736
1374	6611
1374	6552
1374	8994
1374	2643
1374	8482
1375	4046
1375	1356
1375	241
1376	157
1376	7887
1377	5944
1377	3629
1377	9475
1377	6150
1377	3487
1378	264
1378	4371
1378	6185
1379	7536
1380	1234
1380	9051
1380	8074
1381	4561
1381	6302
